@relation dados

@attribute Loja {SantanaShopping, PinheirosShopping}
@attribute DiaDaSemana {segunda-feira, terca-feira, quarta-feira, quinta-feira, sexta-feira, Sabado, domingo}
@attribute Mes {Fevereiro, Marco}
@attribute PeriodoDoDia {Manha, Tarde, Noite}
@attribute Fluxo {SemFluxo, FluxoBaixo, FluxoModerado, FluxoAlto}
@attribute FluxoDaVitrine {VitrineNenhumMovimento, VitrineBaixo, VitrineMedio, VitrineAlto}
@attribute Temperatura {Frio, Morno, Quente, MuitoQuente}
@attribute PrevisaoDoTempo {SemChuva, PoucaChuva, ChuvaLeve, ChuvaModerada, ChuvaForte, Tempestade}
@attribute Atendimentos {SemAtendimento, 1-3Atendimentos, 4-6Atendimentos, 7-9Atendimentos, 10-12Atendimentos, 13-15Atendimentos, 19Atendimentos}

@data
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,SemFluxo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Manha,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineMedio,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,SemFluxo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,SemFluxo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,SemFluxo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,SemFluxo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoModerado,VitrineBaixo,Morno,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaLeve,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,4-6Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoModerado,VitrineMedio,Frio,ChuvaForte,4-6Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineBaixo,Frio,ChuvaForte,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,SemFluxo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,PoucaChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Morno,PoucaChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,PoucaChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoModerado,VitrineMedio,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,4-6Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,4-6Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,SemFluxo,VitrineBaixo,Quente,ChuvaModerada,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,SemFluxo,VitrineBaixo,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Frio,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,PoucaChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,Quente,PoucaChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,Quente,PoucaChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineMedio,Frio,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Frio,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
