@relation dados

@attribute loja {ShoppingA, ShoppingB}
@attribute diaSemana {segunda, terca, quarta, quinta, sexta, sabado, domingo}
@attribute diaMes real
@attribute mes {Fevereiro, Marco}
@attribute hora real
@attribute fluxo real
@attribute fluxoVitrine real
@attribute temperatura real
@attribute umidade real
@attribute nebulosidade real
@attribute chuva real
@attribute atendimento {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28}

@data
ShoppingB,domingo,26,Fevereiro,17,13,126,23.4,71,9,0.0,0
ShoppingB,domingo,26,Fevereiro,18,26,121,22.7,84,10,0.0,0
ShoppingB,domingo,26,Fevereiro,19,9,85,22.7,84,10,0.0,0
ShoppingB,domingo,26,Fevereiro,20,8,10,22.7,84,10,0.0,0
ShoppingB,domingo,26,Fevereiro,21,0,0,22.7,84,10,0.0,0
ShoppingB,domingo,26,Fevereiro,22,0,0,22.7,84,10,0.0,0
ShoppingB,segunda,27,Fevereiro,10,4,19,21.7,88,9,12.6,1
ShoppingB,segunda,27,Fevereiro,11,4,35,21.7,88,9,12.6,0
ShoppingB,segunda,27,Fevereiro,12,4,50,22.9,74,1,12.6,1
ShoppingB,segunda,27,Fevereiro,13,8,53,22.9,74,1,12.6,2
ShoppingB,segunda,27,Fevereiro,14,8,87,22.9,74,1,12.6,1
ShoppingB,segunda,27,Fevereiro,15,19,61,22.9,74,1,12.6,3
ShoppingB,segunda,27,Fevereiro,16,33,60,22.9,74,1,12.6,2
ShoppingB,segunda,27,Fevereiro,17,41,53,22.9,74,1,12.6,1
ShoppingB,segunda,27,Fevereiro,18,20,55,28.7,52,10,12.6,0
ShoppingB,segunda,27,Fevereiro,19,21,76,28.7,52,10,12.6,0
ShoppingB,segunda,27,Fevereiro,20,8,65,28.7,52,10,12.6,1
ShoppingB,segunda,27,Fevereiro,21,7,45,28.7,52,10,12.6,0
ShoppingB,segunda,27,Fevereiro,22,2,1,28.7,52,10,12.6,0
ShoppingB,terca,28,Fevereiro,9,0,0,22.8,82,10,0.0,0
ShoppingB,terca,28,Fevereiro,10,0,0,22.8,82,10,0.0,0
ShoppingB,terca,28,Fevereiro,11,0,0,22.8,82,10,0.0,0
ShoppingB,terca,28,Fevereiro,12,0,0,24.8,66,3,0.0,0
ShoppingB,terca,28,Fevereiro,13,1,62,24.8,66,3,0.0,0
ShoppingB,terca,28,Fevereiro,14,15,66,24.8,66,3,0.0,1
ShoppingB,terca,28,Fevereiro,15,24,76,24.8,66,3,0.0,1
ShoppingB,terca,28,Fevereiro,16,11,77,24.8,66,3,0.0,1
ShoppingB,terca,28,Fevereiro,17,19,87,24.8,66,3,0.0,1
ShoppingB,terca,28,Fevereiro,18,6,67,29.0,52,7,0.0,1
ShoppingB,terca,28,Fevereiro,19,3,79,29.0,52,7,0.0,2
ShoppingB,terca,28,Fevereiro,20,4,64,29.0,52,7,0.0,1
ShoppingB,terca,28,Fevereiro,21,0,0,29.0,52,7,0.0,0
ShoppingB,terca,28,Fevereiro,22,0,0,29.0,52,7,0.0,0
ShoppingB,quarta,1,Marco,9,0,0,24.2,73,4,0.0,0
ShoppingB,quarta,1,Marco,10,0,0,24.2,73,4,0.0,0
ShoppingB,quarta,1,Marco,11,4,1,24.2,73,4,0.0,0
ShoppingB,quarta,1,Marco,12,15,36,24.8,63,8,0.0,0
ShoppingB,quarta,1,Marco,13,17,120,24.8,63,8,0.0,0
ShoppingB,quarta,1,Marco,14,14,64,24.8,63,8,0.0,1
ShoppingB,quarta,1,Marco,15,17,106,24.8,63,8,0.0,0
ShoppingB,quarta,1,Marco,16,23,68,24.8,63,8,0.0,4
ShoppingB,quarta,1,Marco,17,20,116,24.8,63,8,0.0,0
ShoppingB,quarta,1,Marco,18,11,61,30.1,45,10,0.0,1
ShoppingB,quarta,1,Marco,19,17,128,30.1,45,10,0.0,3
ShoppingB,quarta,1,Marco,20,17,66,30.1,45,10,0.0,2
ShoppingB,quarta,1,Marco,21,10,67,30.1,45,10,0.0,0
ShoppingB,quarta,1,Marco,22,0,0,30.1,45,10,0.0,0
ShoppingB,quinta,2,Marco,10,4,23,27.1,72,8,0.0,0
ShoppingB,quinta,2,Marco,11,10,57,27.1,72,8,0.0,0
ShoppingB,quinta,2,Marco,12,8,67,24.2,72,8,0.0,0
ShoppingB,quinta,2,Marco,13,7,92,24.2,72,8,0.0,0
ShoppingB,quinta,2,Marco,14,13,70,24.2,72,8,0.0,3
ShoppingB,quinta,2,Marco,15,13,31,24.2,72,8,0.0,0
ShoppingB,quinta,2,Marco,16,12,0,24.2,72,8,0.0,2
ShoppingB,quinta,2,Marco,17,20,106,24.2,72,8,0.0,0
ShoppingB,quinta,2,Marco,18,16,53,28.0,57,8,0.0,1
ShoppingB,quinta,2,Marco,19,14,74,28.0,57,8,0.0,0
ShoppingB,quinta,2,Marco,20,3,53,28.0,57,8,0.0,1
ShoppingB,quinta,2,Marco,21,12,67,28.0,57,8,0.0,0
ShoppingB,quinta,2,Marco,22,6,0,28.0,57,8,0.0,0
ShoppingB,sexta,3,Marco,10,10,19,22.3,84,9,7.0,0
ShoppingB,sexta,3,Marco,11,4,50,22.3,84,9,7.0,0
ShoppingB,sexta,3,Marco,12,9,35,22.8,84,10,7.0,1
ShoppingB,sexta,3,Marco,13,14,65,22.8,84,10,7.0,1
ShoppingB,sexta,3,Marco,14,15,74,22.8,84,10,7.0,0
ShoppingB,sexta,3,Marco,15,8,70,22.8,84,10,7.0,1
ShoppingB,sexta,3,Marco,16,6,55,22.8,84,10,7.0,0
ShoppingB,sexta,3,Marco,17,11,72,22.8,84,10,7.0,1
ShoppingB,sexta,3,Marco,18,9,79,26.8,66,10,7.0,3
ShoppingB,sexta,3,Marco,19,9,143,26.8,66,10,7.0,0
ShoppingB,sexta,3,Marco,20,12,72,26.8,66,10,7.0,0
ShoppingB,sexta,3,Marco,21,17,87,26.8,66,10,7.0,2
ShoppingB,sexta,3,Marco,22,3,2,26.8,66,10,7.0,0
ShoppingB,sabado,4,Marco,10,4,21,21.8,90,10,5.8,0
ShoppingB,sabado,4,Marco,11,11,60,21.8,90,10,5.8,0
ShoppingB,sabado,4,Marco,12,6,74,23.2,82,10,5.8,1
ShoppingB,sabado,4,Marco,13,25,86,23.2,82,10,5.8,4
ShoppingB,sabado,4,Marco,14,18,106,23.2,82,10,5.8,2
ShoppingB,sabado,4,Marco,15,58,121,23.2,82,10,5.8,2
ShoppingB,sabado,4,Marco,16,11,135,23.2,82,10,5.8,2
ShoppingB,sabado,4,Marco,17,31,178,23.2,82,10,5.8,0
ShoppingB,sabado,4,Marco,18,26,121,28.9,60,8,5.8,2
ShoppingB,sabado,4,Marco,19,23,126,28.9,60,8,5.8,0
ShoppingB,sabado,4,Marco,20,4,121,28.9,60,8,5.8,1
ShoppingB,sabado,4,Marco,21,27,96,28.9,60,8,5.8,1
ShoppingB,sabado,4,Marco,22,7,4,28.9,60,8,5.8,0
ShoppingB,domingo,5,Marco,10,0,0,23.3,77,8,0.0,0
ShoppingB,domingo,5,Marco,11,0,0,23.3,77,8,0.0,0
ShoppingB,domingo,5,Marco,12,0,0,23.2,84,10,0.0,0
ShoppingB,domingo,5,Marco,13,0,60,23.2,84,10,0.0,0
ShoppingB,domingo,5,Marco,14,5,85,23.2,84,10,0.0,2
ShoppingB,domingo,5,Marco,15,30,106,23.2,84,10,0.0,3
ShoppingB,domingo,5,Marco,16,97,125,23.2,84,10,0.0,6
ShoppingB,domingo,5,Marco,17,48,132,23.2,84,10,0.0,2
ShoppingB,domingo,5,Marco,18,10,103,27.3,66,10,0.0,2
ShoppingB,domingo,5,Marco,19,28,82,27.3,66,10,0.0,1
ShoppingB,domingo,5,Marco,20,20,9,27.3,66,10,0.0,0
ShoppingB,domingo,5,Marco,21,0,0,27.3,66,10,0.0,0
ShoppingB,domingo,5,Marco,22,0,0,27.3,66,10,0.0,0
ShoppingB,segunda,6,Marco,10,5,16,21.6,95,10,31.0,0
ShoppingB,segunda,6,Marco,11,5,32,21.6,95,10,31.0,0
ShoppingB,segunda,6,Marco,12,9,45,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,13,5,53,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,14,13,93,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,15,6,68,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,16,4,63,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,17,10,55,24.0,76,9,31.0,0
ShoppingB,segunda,6,Marco,18,8,59,22.1,95,10,31.0,2
ShoppingB,segunda,6,Marco,19,6,119,22.1,95,10,31.0,1
ShoppingB,segunda,6,Marco,20,6,80,22.1,95,10,31.0,2
ShoppingB,segunda,6,Marco,21,13,55,22.1,95,10,31.0,0
ShoppingB,segunda,6,Marco,22,5,1,22.1,95,10,31.0,0
ShoppingB,terca,7,Marco,10,5,15,24.6,76,8,36.8,0
ShoppingB,terca,7,Marco,11,10,38,24.6,76,8,36.8,0
ShoppingB,terca,7,Marco,12,15,57,23.2,82,9,36.8,0
ShoppingB,terca,7,Marco,13,10,45,23.2,82,9,36.8,2
ShoppingB,terca,7,Marco,14,35,47,23.2,82,9,36.8,0
ShoppingB,terca,7,Marco,15,8,45,23.2,82,9,36.8,2
ShoppingB,terca,7,Marco,16,14,102,23.2,82,9,36.8,1
ShoppingB,terca,7,Marco,17,7,96,23.2,82,9,36.8,0
ShoppingB,terca,7,Marco,18,10,98,27.4,68,10,36.8,0
ShoppingB,terca,7,Marco,19,6,56,27.4,68,10,36.8,0
ShoppingB,terca,7,Marco,20,15,62,27.4,68,10,36.8,1
ShoppingB,terca,7,Marco,21,5,60,27.4,68,10,36.8,1
ShoppingB,terca,7,Marco,22,5,30,27.4,68,10,36.8,0
ShoppingB,quarta,8,Marco,10,5,24,20.8,88,10,43.6,0
ShoppingB,quarta,8,Marco,11,5,58,20.8,88,10,43.6,0
ShoppingB,quarta,8,Marco,12,7,26,22.0,89,10,43.6,1
ShoppingB,quarta,8,Marco,13,19,86,22.0,89,10,43.6,2
ShoppingB,quarta,8,Marco,14,15,47,22.0,89,10,43.6,0
ShoppingB,quarta,8,Marco,15,19,145,22.0,89,10,43.6,0
ShoppingB,quarta,8,Marco,16,13,106,22.0,89,10,43.6,1
ShoppingB,quarta,8,Marco,17,13,117,22.0,89,10,43.6,2
ShoppingB,quarta,8,Marco,18,10,91,27.1,61,10,43.6,3
ShoppingB,quarta,8,Marco,19,12,147,27.1,61,10,43.6,1
ShoppingB,quarta,8,Marco,20,10,100,27.1,61,10,43.6,0
ShoppingB,quarta,8,Marco,21,17,120,27.1,61,10,43.6,4
ShoppingB,quarta,8,Marco,22,6,2,27.1,61,10,43.6,0
ShoppingB,quinta,9,Marco,10,7,23,22.8,84,10,0.0,0
ShoppingB,quinta,9,Marco,11,4,64,22.8,84,10,0.0,0
ShoppingB,quinta,9,Marco,12,8,64,23.1,79,9,0.0,2
ShoppingB,quinta,9,Marco,13,17,102,23.1,79,9,0.0,1
ShoppingB,quinta,9,Marco,14,12,64,23.1,79,9,0.0,1
ShoppingB,quinta,9,Marco,15,10,23,23.1,79,9,0.0,0
ShoppingB,quinta,9,Marco,16,11,3,23.1,79,9,0.0,0
ShoppingB,quinta,9,Marco,17,15,108,23.1,79,9,0.0,1
ShoppingB,quinta,9,Marco,18,13,49,30.6,51,6,0.0,1
ShoppingB,quinta,9,Marco,19,14,81,30.6,51,6,0.0,0
ShoppingB,quinta,9,Marco,20,15,116,30.6,51,6,0.0,2
ShoppingB,quinta,9,Marco,21,10,64,30.6,51,6,0.0,2
ShoppingB,quinta,9,Marco,22,5,2,30.6,51,6,0.0,0
ShoppingB,sexta,10,Marco,10,5,19,25.6,79,0,0.0,0
ShoppingB,sexta,10,Marco,11,14,45,25.6,79,0,0.0,0
ShoppingB,sexta,10,Marco,12,9,47,26.0,70,10,0.0,1
ShoppingB,sexta,10,Marco,13,21,81,26.0,70,10,0.0,0
ShoppingB,sexta,10,Marco,14,15,65,26.0,70,10,0.0,0
ShoppingB,sexta,10,Marco,15,22,83,26.0,70,10,0.0,2
ShoppingB,sexta,10,Marco,16,16,65,26.0,70,10,0.0,1
ShoppingB,sexta,10,Marco,17,14,67,26.0,70,10,0.0,0
ShoppingB,sexta,10,Marco,18,13,78,30.1,55,10,0.0,1
ShoppingB,sexta,10,Marco,19,6,152,30.1,55,10,0.0,1
ShoppingB,sexta,10,Marco,20,32,84,30.1,55,10,0.0,3
ShoppingB,sexta,10,Marco,21,15,78,30.1,55,10,0.0,2
ShoppingB,sexta,10,Marco,22,6,2,30.1,55,10,0.0,2
ShoppingB,sabado,11,Marco,10,3,18,23.0,86,10,4.6,0
ShoppingB,sabado,11,Marco,11,11,47,23.0,86,10,4.6,1
ShoppingB,sabado,11,Marco,12,8,63,25.0,79,8,4.6,1
ShoppingB,sabado,11,Marco,13,15,85,25.0,79,8,4.6,0
ShoppingB,sabado,11,Marco,14,15,101,25.0,79,8,4.6,1
ShoppingB,sabado,11,Marco,15,44,130,25.0,79,8,4.6,3
ShoppingB,sabado,11,Marco,16,28,117,25.0,79,8,4.6,0
ShoppingB,sabado,11,Marco,17,25,162,25.0,79,8,4.6,2
ShoppingB,sabado,11,Marco,18,39,110,30.2,58,10,4.6,6
ShoppingB,sabado,11,Marco,19,36,118,30.2,58,10,4.6,2
ShoppingB,sabado,11,Marco,20,10,120,30.2,58,10,4.6,0
ShoppingB,sabado,11,Marco,21,20,95,30.2,58,10,4.6,2
ShoppingB,sabado,11,Marco,22,5,3,30.2,58,10,4.6,1
ShoppingB,domingo,12,Marco,10,0,0,24.4,78,10,0.0,0
ShoppingB,domingo,12,Marco,11,0,0,24.4,78,10,0.0,0
ShoppingB,domingo,12,Marco,12,0,0,25.0,78,0,0.0,0
ShoppingB,domingo,12,Marco,13,0,71,25.0,78,0,0.0,0
ShoppingB,domingo,12,Marco,14,8,148,25.0,78,0,0.0,0
ShoppingB,domingo,12,Marco,15,19,101,25.0,78,0,0.0,1
ShoppingB,domingo,12,Marco,16,18,132,25.0,78,0,0.0,0
ShoppingB,domingo,12,Marco,17,17,133,25.0,78,0,0.0,1
ShoppingB,domingo,12,Marco,18,18,116,31.2,36,8,0.0,0
ShoppingB,domingo,12,Marco,19,14,85,31.2,36,8,0.0,1
ShoppingB,domingo,12,Marco,20,11,8,31.2,36,8,0.0,0
ShoppingB,domingo,12,Marco,21,0,0,31.2,36,8,0.0,0
ShoppingB,domingo,12,Marco,22,0,0,31.2,36,8,0.0,0
ShoppingB,segunda,13,Marco,10,4,13,28.1,58,0,0.0,0
ShoppingB,segunda,13,Marco,11,4,27,28.1,58,0,0.0,0
ShoppingB,segunda,13,Marco,12,9,137,23.8,75,10,0.0,0
ShoppingB,segunda,13,Marco,13,7,49,23.8,75,10,0.0,1
ShoppingB,segunda,13,Marco,14,9,83,23.8,75,10,0.0,0
ShoppingB,segunda,13,Marco,15,13,70,23.8,75,10,0.0,0
ShoppingB,segunda,13,Marco,16,0,66,23.8,75,10,0.0,0
ShoppingB,segunda,13,Marco,17,22,60,25.2,66,10,0.0,2
ShoppingB,segunda,13,Marco,18,18,67,25.2,66,10,0.0,1
ShoppingB,segunda,13,Marco,19,15,117,25.2,66,10,0.0,1
ShoppingB,segunda,13,Marco,20,4,75,25.2,66,10,0.0,0
ShoppingB,segunda,13,Marco,21,11,58,25.2,66,10,0.0,0
ShoppingB,segunda,13,Marco,22,3,1,25.2,66,10,0.0,0
ShoppingB,terca,14,Marco,10,0,19,21.8,86,10,0.0,1
ShoppingB,terca,14,Marco,11,0,38,21.8,86,10,0.0,0
ShoppingB,terca,14,Marco,12,0,52,21.2,84,10,0.0,0
ShoppingB,terca,14,Marco,13,0,35,21.2,84,10,0.0,1
ShoppingB,terca,14,Marco,14,0,42,21.2,84,10,0.0,0
ShoppingB,terca,14,Marco,15,0,44,21.2,84,10,0.0,2
ShoppingB,terca,14,Marco,16,0,106,21.2,84,10,0.0,0
ShoppingB,terca,14,Marco,17,0,99,21.2,84,10,0.0,1
ShoppingB,terca,14,Marco,18,0,107,25.5,72,8,0.0,0
ShoppingB,terca,14,Marco,19,0,53,25.5,72,8,0.0,0
ShoppingB,terca,14,Marco,20,0,71,25.5,72,8,0.0,2
ShoppingB,terca,14,Marco,21,0,60,25.5,72,8,0.0,1
ShoppingB,terca,14,Marco,22,7,32,25.5,72,8,0.0,0
ShoppingB,quarta,15,Marco,10,8,28,21.0,92,10,3.2,0
ShoppingB,quarta,15,Marco,11,8,52,21.0,92,10,3.2,0
ShoppingB,quarta,15,Marco,12,16,21,22.4,82,8,3.2,1
ShoppingB,quarta,15,Marco,13,7,69,22.4,82,8,3.2,0
ShoppingB,quarta,15,Marco,14,54,42,22.4,82,8,3.2,2
ShoppingB,quarta,15,Marco,15,21,136,22.4,82,8,3.2,2
ShoppingB,quarta,15,Marco,16,6,109,22.4,82,8,3.2,2
ShoppingB,quarta,15,Marco,17,18,111,22.4,82,8,3.2,0
ShoppingB,quarta,15,Marco,18,12,82,28.1,58,9,3.2,0
ShoppingB,quarta,15,Marco,19,9,146,28.1,58,9,3.2,1
ShoppingB,quarta,15,Marco,20,9,85,28.1,58,9,3.2,1
ShoppingB,quarta,15,Marco,21,12,107,28.1,58,9,3.2,0
ShoppingB,quarta,15,Marco,22,1,2,28.1,58,9,3.2,0
ShoppingB,quinta,16,Marco,10,4,21,23.6,79,10,0.0,0
ShoppingB,quinta,16,Marco,11,22,55,23.6,79,10,0.0,0
ShoppingB,quinta,16,Marco,12,8,72,24.8,69,3,0.0,0
ShoppingB,quinta,16,Marco,13,5,89,24.8,69,3,0.0,0
ShoppingB,quinta,16,Marco,14,7,73,24.8,69,3,0.0,0
ShoppingB,quinta,16,Marco,15,7,37,24.8,69,3,0.0,1
ShoppingB,quinta,16,Marco,16,16,3,24.8,69,3,0.0,1
ShoppingB,quinta,16,Marco,17,12,107,24.8,69,3,0.0,1
ShoppingB,quinta,16,Marco,18,5,48,29.7,46,8,0.0,0
ShoppingB,quinta,16,Marco,19,11,83,29.7,46,8,0.0,0
ShoppingB,quinta,16,Marco,20,16,117,29.7,46,8,0.0,3
ShoppingB,quinta,16,Marco,21,17,61,29.7,46,8,0.0,1
ShoppingB,quinta,16,Marco,22,1,2,29.7,46,8,0.0,0
ShoppingB,sexta,17,Marco,10,3,18,26.2,64,4,0.0,0
ShoppingB,sexta,17,Marco,11,1,42,26.2,64,4,0.0,0
ShoppingB,sexta,17,Marco,12,7,70,26.6,60,6,0.0,2
ShoppingB,sexta,17,Marco,13,12,69,26.6,60,6,0.0,4
ShoppingB,sexta,17,Marco,14,13,70,26.6,60,6,0.0,1
ShoppingB,sexta,17,Marco,15,8,80,26.6,60,6,0.0,1
ShoppingB,sexta,17,Marco,16,2,65,26.6,60,6,0.0,0
ShoppingB,sexta,17,Marco,17,6,71,26.6,60,6,0.0,1
ShoppingB,sexta,17,Marco,18,10,72,24.0,83,10,0.0,0
ShoppingB,sexta,17,Marco,19,10,145,24.0,83,10,0.0,1
ShoppingB,sexta,17,Marco,20,17,84,24.0,83,10,0.0,1
ShoppingB,sexta,17,Marco,21,8,87,24.0,83,10,0.0,1
ShoppingB,sexta,17,Marco,22,3,2,24.0,83,10,0.0,0
ShoppingB,sabado,18,Marco,10,3,19,20.3,93,10,18.6,0
ShoppingB,sabado,18,Marco,11,4,53,20.3,93,10,18.6,0
ShoppingB,sabado,18,Marco,12,9,73,20.6,88,10,18.6,0
ShoppingB,sabado,18,Marco,13,23,88,20.6,88,10,18.6,0
ShoppingB,sabado,18,Marco,14,16,102,20.6,88,10,18.6,2
ShoppingB,sabado,18,Marco,15,39,128,20.6,88,10,18.6,2
ShoppingB,sabado,18,Marco,16,26,121,20.6,88,10,18.6,0
ShoppingB,sabado,18,Marco,17,36,152,20.6,88,10,18.6,0
ShoppingB,sabado,18,Marco,18,59,123,19.0,93,10,18.6,4
ShoppingB,sabado,18,Marco,19,48,138,19.0,93,10,18.6,2
ShoppingB,sabado,18,Marco,20,35,111,19.0,93,10,18.6,0
ShoppingB,sabado,18,Marco,21,20,88,19.0,93,10,18.6,2
ShoppingB,sabado,18,Marco,22,1,3,19.0,93,10,18.6,0
ShoppingB,domingo,19,Marco,10,0,0,18.6,90,10,0.6,0
ShoppingB,domingo,19,Marco,11,0,0,18.6,90,10,0.6,0
ShoppingB,domingo,19,Marco,12,0,0,18.4,89,10,0.6,0
ShoppingB,domingo,19,Marco,13,0,68,18.4,89,10,0.6,0
ShoppingB,domingo,19,Marco,14,13,167,18.4,89,10,0.6,0
ShoppingB,domingo,19,Marco,15,28,101,18.4,89,10,0.6,2
ShoppingB,domingo,19,Marco,16,9,124,18.4,89,10,0.6,1
ShoppingB,domingo,19,Marco,17,20,121,18.4,89,10,0.6,1
ShoppingB,domingo,19,Marco,18,45,105,18.8,88,10,0.6,1
ShoppingB,domingo,19,Marco,19,17,85,18.8,88,10,0.6,1
ShoppingB,domingo,19,Marco,20,4,9,18.8,88,10,0.6,0
ShoppingB,domingo,19,Marco,21,0,0,18.8,88,10,0.6,0
ShoppingB,domingo,19,Marco,22,0,0,18.8,88,10,0.6,0
ShoppingB,segunda,20,Marco,10,3,18,18.6,89,10,0.1,0
ShoppingB,segunda,20,Marco,11,9,29,18.6,89,10,0.1,0
ShoppingB,segunda,20,Marco,12,4,126,20.8,87,10,0.1,0
ShoppingB,segunda,20,Marco,13,5,47,20.8,87,10,0.1,0
ShoppingB,segunda,20,Marco,14,8,81,20.8,87,10,0.1,1
ShoppingB,segunda,20,Marco,15,6,68,20.8,87,10,0.1,0
ShoppingB,segunda,20,Marco,16,3,60,20.8,87,10,0.1,1
ShoppingB,segunda,20,Marco,17,3,55,20.8,87,10,0.1,0
ShoppingB,segunda,20,Marco,18,5,67,23.0,63,9,0.1,2
ShoppingB,segunda,20,Marco,19,6,110,23.0,63,9,0.1,1
ShoppingB,segunda,20,Marco,20,4,82,23.0,63,9,0.1,0
ShoppingB,segunda,20,Marco,21,4,51,23.0,63,9,0.1,0
ShoppingB,segunda,20,Marco,22,2,1,23.0,63,9,0.1,0
ShoppingB,terca,21,Marco,10,3,18,18.0,79,10,0.0,0
ShoppingB,terca,21,Marco,11,5,38,18.0,79,10,0.0,0
ShoppingB,terca,21,Marco,12,8,54,19.0,80,10,0.0,0
ShoppingB,terca,21,Marco,13,6,32,19.0,80,10,0.0,0
ShoppingB,terca,21,Marco,14,15,41,19.0,80,10,0.0,2
ShoppingB,terca,21,Marco,15,8,41,19.0,80,10,0.0,1
ShoppingB,terca,21,Marco,16,8,96,19.0,80,10,0.0,0
ShoppingB,terca,21,Marco,17,7,96,19.0,80,10,0.0,0
ShoppingB,terca,21,Marco,18,5,95,24.5,59,9,0.0,0
ShoppingB,terca,21,Marco,19,9,46,24.5,59,9,0.0,3
ShoppingB,terca,21,Marco,20,25,60,24.5,59,9,0.0,2
ShoppingB,terca,21,Marco,21,12,56,24.5,59,9,0.0,0
ShoppingB,terca,21,Marco,22,1,29,24.5,59,9,0.0,0
ShoppingB,quarta,22,Marco,10,4,28,19.3,81,10,0.0,0
ShoppingB,quarta,22,Marco,11,4,52,19.3,81,10,0.0,1
ShoppingB,quarta,22,Marco,12,9,20,20.0,74,3,0.0,1
ShoppingB,quarta,22,Marco,13,7,62,20.0,74,3,0.0,2
ShoppingB,quarta,22,Marco,14,29,40,20.0,74,3,0.0,3
ShoppingB,quarta,22,Marco,15,14,142,20.0,74,3,0.0,2
ShoppingB,quarta,22,Marco,16,10,98,20.0,74,3,0.0,1
ShoppingB,quarta,22,Marco,17,4,122,20.0,74,3,0.0,0
ShoppingB,quarta,22,Marco,18,10,83,26.0,58,6,0.0,0
ShoppingB,quarta,22,Marco,19,8,134,26.0,58,6,0.0,1
ShoppingB,quarta,22,Marco,20,9,76,26.0,58,6,0.0,1
ShoppingB,quarta,22,Marco,21,9,108,26.0,58,6,0.0,0
ShoppingB,quarta,22,Marco,22,3,2,26.0,58,6,0.0,1
ShoppingB,quinta,23,Marco,10,3,43,20.5,78,6,0.0,1
ShoppingB,quinta,23,Marco,11,12,59,20.5,78,6,0.0,0
ShoppingB,quinta,23,Marco,12,8,108,20.6,73,6,0.0,0
ShoppingB,quinta,23,Marco,13,7,166,20.6,73,6,0.0,0
ShoppingB,quinta,23,Marco,14,8,90,20.6,73,6,0.0,0
ShoppingB,quinta,23,Marco,15,7,72,20.6,73,6,0.0,0
ShoppingB,quinta,23,Marco,16,29,80,20.6,73,6,0.0,2
ShoppingB,quinta,23,Marco,17,61,92,20.6,73,6,0.0,2
ShoppingB,quinta,23,Marco,18,26,145,27.0,52,8,0.0,1
ShoppingB,quinta,23,Marco,19,10,121,27.0,52,8,0.0,3
ShoppingB,quinta,23,Marco,20,16,116,27.0,52,8,0.0,1
ShoppingB,quinta,23,Marco,21,9,88,27.0,52,8,0.0,2
ShoppingB,quinta,23,Marco,22,2,18,27.0,52,8,0.0,0
ShoppingB,sexta,24,Marco,10,4,44,21.0,80,10,0.0,0
ShoppingB,sexta,24,Marco,11,6,59,21.0,80,10,0.0,0
ShoppingB,sexta,24,Marco,12,6,80,20.4,76,1,0.0,0
ShoppingB,sexta,24,Marco,13,8,98,20.4,76,1,0.0,0
ShoppingB,sexta,24,Marco,14,9,73,20.4,76,1,0.0,1
ShoppingB,sexta,24,Marco,15,24,86,20.4,76,1,0.0,2
ShoppingB,sexta,24,Marco,16,30,183,20.4,76,1,0.0,5
ShoppingB,sexta,24,Marco,17,17,173,20.4,76,1,0.0,0
ShoppingB,sexta,24,Marco,18,11,152,28.7,45,9,0.0,0
ShoppingB,sexta,24,Marco,19,14,109,28.7,45,9,0.0,1
ShoppingB,sexta,24,Marco,20,6,169,28.7,45,9,0.0,0
ShoppingB,sexta,24,Marco,21,7,89,28.7,45,9,0.0,0
ShoppingB,sexta,24,Marco,22,3,3,28.7,45,9,0.0,0
ShoppingB,sabado,25,Marco,10,3,19,21.4,87,9,8.0,1
ShoppingB,sabado,25,Marco,11,6,52,21.4,87,9,8.0,0
ShoppingB,sabado,25,Marco,12,7,75,22.8,73,3,8.0,1
ShoppingB,sabado,25,Marco,13,18,88,22.8,73,3,8.0,1
ShoppingB,sabado,25,Marco,14,13,97,22.8,73,3,8.0,5
ShoppingB,sabado,25,Marco,15,37,130,22.8,73,3,8.0,1
ShoppingB,sabado,25,Marco,16,15,124,22.8,73,3,8.0,0
ShoppingB,sabado,25,Marco,17,33,164,22.8,73,3,8.0,2
ShoppingB,sabado,25,Marco,18,25,118,24.4,71,10,8.0,0
ShoppingB,sabado,25,Marco,19,36,129,24.4,71,10,8.0,1
ShoppingB,sabado,25,Marco,20,9,110,24.4,71,10,8.0,2
ShoppingB,sabado,25,Marco,21,18,94,24.4,71,10,8.0,1
ShoppingB,sabado,25,Marco,22,0,3,24.4,71,10,8.0,0
ShoppingB,domingo,26,Marco,10,0,0,20.7,77,3,1.0,0
ShoppingB,domingo,26,Marco,11,0,0,20.7,77,3,1.0,0
ShoppingB,domingo,26,Marco,12,0,0,21.0,79,9,1.0,0
ShoppingB,domingo,26,Marco,13,0,66,21.0,79,9,1.0,0
ShoppingB,domingo,26,Marco,14,2,135,21.0,79,9,1.0,0
ShoppingB,domingo,26,Marco,15,10,140,21.0,79,9,1.0,1
ShoppingB,domingo,26,Marco,16,17,131,21.0,79,9,1.0,0
ShoppingB,domingo,26,Marco,17,33,142,21.0,79,9,1.0,1
ShoppingB,domingo,26,Marco,18,22,130,25.2,57,10,1.0,0
ShoppingB,domingo,26,Marco,19,5,110,25.2,57,10,1.0,2
ShoppingB,domingo,26,Marco,20,9,8,25.2,57,10,1.0,0
